date_time,Hora,O3,NO,NO2,NOX,SO2,CO,PM10,PM2.5,Tmp,RH,WS,WD,Precipitacion,Rad Solar
12/1/2017,08:00:00,0.017,0.019,0.018,0.037,0.0023,0.631,33.9,34,9.5,37.9,4.53,0.87,0,
12/1/2017,09:00:00,0.028,0.014,0.013,0.027,0.0023,0.417,26.9,30.1,11.5,34.8,4.28,1,0,
12/1/2017,10:00:00,0.037,0.01,0.011,0.02,0.0025,0.255,35.6,35.5,14.2,30.9,4.97,2.65,0,
12/1/2017,11:00:00,0.046,0.007,0.01,0.018,0.0025,0.274,27.1,34.1,17.2,26.1,4.76,5.28,0,
12/1/2017,12:00:00,0.055,0.007,0.009,0.016,0.0028,0.241,37.3,28.7,19.6,22.2,3.91,9.28,0,
12/1/2017,13:00:00,0.064,0.005,0.008,0.013,0.0035,0.176,32.8,31.2,21.8,18.7,3.03,14.05,0,
12/1/2017,14:00:00,0.066,0.008,0.011,0.019,0.0038,0.245,24,27.6,23.2,16.1,3,16.13,0,
12/1/2017,15:00:00,0.069,0.007,0.012,0.018,0.0045,0.286,28.1,31.8,24.3,14.7,2.17,18.9,0,
12/1/2017,16:00:00,0.065,0.011,0.013,0.023,0.0044,0.255,31,34.4,24.7,12.6,2.13,19,0,
12/1/2017,17:00:00,0.058,0.006,0.018,0.024,0.0044,0.415,33.1,37.6,23.3,13.3,1.27,13.62,0,
12/1/2017,18:00:00,0.012,0.063,0.052,0.115,0.0047,2.59,57.2,52,18.7,19,0.11,3.46,0,
12/1/2017,19:00:00,0.004,0.223,0.067,0.289,0.007,4.245,107.9,94.3,15.8,25.3,0.63,3.33,0,
12/1/2017,20:00:00,0.004,0.329,0.073,0.402,0.012,7.088,173.8,142.2,14.3,31.2,0.16,5.33,0,
12/1/2017,21:00:00,0.004,0.4,0.07,0.468,0.0129,8.36,214.3,167.9,12.7,36.6,0.13,8.36,0,
12/1/2017,22:00:00,0.003,0.21,0.058,0.268,0.0077,4.308,221.4,161,12,40.1,0.5,7.77,0,
12/1/2017,23:00:00,0.003,0.232,0.05,0.282,0.0067,4.92,183.4,121.9,11,43.8,0.2,2.74,0,
12/2/2017,00:00:00,0.003,0.241,0.055,0.296,0.0093,4.518,198.2,126.4,10.2,48.9,0.8,3.66,0,
12/2/2017,01:00:00,0.003,0.159,0.046,0.205,0.0047,2.872,207.3,133.5,9.4,50.6,0.27,3.87,0,
12/2/2017,02:00:00,0.003,0.17,0.047,0.217,0.0068,3.427,203.3,130.2,8.4,54.3,0.09,3.26,0,
12/2/2017,03:00:00,0.003,0.189,0.044,0.233,0.0066,3.666,185.3,112.6,7.8,56.9,0.06,1.69,0,
12/2/2017,04:00:00,0.002,0.167,0.043,0.21,0.0062,2.994,168.1,109.3,7.4,58.8,0.18,1.58,0,
12/2/2017,05:00:00,0.002,0.082,0.037,0.119,0.004,1.54,117.2,75.8,6.8,54.3,0.12,0.16,0,
12/2/2017,06:00:00,0.002,0.082,0.035,0.116,0.0037,1.735,73.5,52.5,6.5,54.9,0.5,0.16,0,
12/2/2017,07:00:00,0.004,0.023,0.033,0.056,0.0026,0.895,50.7,33,6.9,46.6,0.97,0.05,0,
12/2/2017,08:00:00,0.009,0.037,0.035,0.071,0.0027,1.196,43.9,36.5,9.7,40.1,0.79,1.98,0,
12/2/2017,09:00:00,0.023,0.022,0.028,0.05,0.0028,0.808,45.1,45.6,13.2,31.5,2.21,3.43,0,
12/2/2017,10:00:00,0.043,0.009,0.016,0.026,0.0028,0.348,48.5,46,15.8,27.7,4,4.39,0,
12/2/2017,11:00:00,0.051,0.009,0.013,0.022,0.0033,0.287,54.6,47.1,18.6,25.8,3.27,7.68,0,
12/2/2017,12:00:00,0.064,0.008,0.017,0.025,0.0038,0.394,47.9,46.1,21.1,22.8,2.19,13.91,0,
12/2/2017,13:00:00,0.089,0.008,0.021,0.028,0.0053,0.481,59,57.3,23.2,19.3,1.47,19.08,0,
12/2/2017,14:00:00,0.106,0.004,0.021,0.026,0.0054,0.506,65,62.1,23.8,17,2.24,18.16,0,
12/2/2017,15:00:00,0.11,0.005,0.019,0.024,0.0051,0.383,60.8,56,24.6,14.4,1.72,19.32,0,
12/2/2017,16:00:00,0.115,0.004,0.026,0.03,0.0054,0.509,65.3,60.3,24.6,14.7,1.32,18.12,0,
12/2/2017,17:00:00,0.1,0.004,0.037,0.04,0.0056,0.753,84,78.8,22.4,17.4,1.07,11.08,0,
12/2/2017,18:00:00,0.027,0.034,0.082,0.115,0.005,2.279,111.6,102.9,18.8,22,0.29,4.67,0,
12/2/2017,19:00:00,0.004,0.115,0.093,0.208,0.0058,3.797,141.7,119.4,16.1,28.4,0.65,4.24,0,
12/2/2017,20:00:00,0.003,0.077,0.066,0.144,0.0047,2.474,143.7,111.7,15,33,0.74,3.86,0,
12/2/2017,21:00:00,0.003,0.16,0.067,0.227,0.0058,3.99,148.7,107.3,13.7,36.7,0.38,2.92,0,
12/2/2017,22:00:00,0.003,0.281,0.063,0.344,0.0079,6.12,160.5,110.2,12.7,40.8,0.83,2.18,0,
12/2/2017,23:00:00,0.003,0.249,0.061,0.31,0.0081,4.975,184.8,119,11.6,43.3,0.2,2.56,0,
12/3/2017,00:00:00,0.002,0.112,0.067,0.178,0.0071,3.126,162.8,108.1,10.9,43.9,0.32,2.11,0,
12/3/2017,01:00:00,0.002,0.103,0.061,0.164,0.0039,2.49,145.7,93.2,10.6,46.8,0.23,1.14,0,
12/3/2017,02:00:00,0.003,0.121,0.051,0.171,0.0051,3.138,113.5,78.5,9.6,52.6,1.39,1.09,0,
12/3/2017,03:00:00,0.004,0.011,0.037,0.048,0.0037,0.875,125.1,75.9,8.7,51.5,1.17,0.85,0,
12/3/2017,04:00:00,0.003,0.02,0.039,0.059,0.0037,0.999,90.8,57.8,8,52.8,0.21,0.3,0,
12/3/2017,05:00:00,0.003,0.037,0.042,0.078,0.0045,1.102,87.2,58.3,7.7,56.4,0.39,0.41,0,
12/3/2017,06:00:00,0.003,0.035,0.037,0.071,0.0033,1.37,83.1,57.8,7.2,55.6,0.2,0.11,0,
12/3/2017,07:00:00,0.003,0.064,0.039,0.102,0.0037,1.602,90.2,63.8,6.8,59.2,0.06,0.48,0,
12/3/2017,08:00:00,0.012,0.023,0.037,0.06,0.0031,0.945,73.8,56,9.4,52.6,0.95,1.78,0,
12/3/2017,09:00:00,0.019,0.034,0.045,0.078,0.0036,0.999,67.8,61.7,13.5,39,0.9,4.59,0,
12/3/2017,10:00:00,0.045,0.012,0.029,0.041,0.0035,0.543,79.3,68.8,16.1,34.5,1.76,6.02,0,
12/3/2017,11:00:00,0.067,0.005,0.016,0.022,0.0035,0.183,60,62.4,19,31.3,1.99,9.88,0,
12/3/2017,12:00:00,0.089,0.003,0.013,0.016,0.0038,0.108,37.3,52.9,20.9,28.3,1.7,13.17,0,
12/3/2017,13:00:00,0.104,0.003,0.013,0.015,0.0041,0.128,38.1,51.1,22,25.8,1.83,15.27,0,
12/3/2017,14:00:00,0.12,0.004,0.016,0.02,0.0043,0.206,36.7,49.6,24,21.9,1.74,19.62,0,
12/3/2017,15:00:00,0.126,0.004,0.019,0.023,0.0047,0.222,49.8,58.5,24.6,20.5,2.11,19.56,0,
12/3/2017,16:00:00,0.131,0.004,0.023,0.026,0.0048,0.329,64.7,64.9,24.2,20.6,1.64,17.17,0,
12/3/2017,17:00:00,0.103,0.007,0.038,0.045,0.0046,0.673,69,63.3,22.5,22.1,1.69,10.74,0,
12/3/2017,18:00:00,0.032,0.02,0.079,0.099,0.0041,1.95,91.9,67.5,18.5,27.3,0.41,3.69,0,
12/3/2017,19:00:00,0.004,0.038,0.093,0.13,0.004,2.42,100.9,82.6,16.1,32.7,0.61,2.88,0,
12/3/2017,20:00:00,0.003,0.043,0.085,0.128,0.0047,1.944,97.5,79.1,15.2,36.3,1.04,2.7,0,
12/3/2017,21:00:00,0.002,0.097,0.084,0.181,0.0063,3.2,111.7,86.1,14.2,40.8,0.95,2.11,0,
12/3/2017,22:00:00,0.003,0.146,0.081,0.226,0.0057,3.406,122.5,86.7,13.3,43,0.69,1.74,0,
12/3/2017,23:00:00,0.002,0.074,0.075,0.149,0.0065,2.151,125.6,93,12.4,46.9,0.21,1.6,0,
12/4/2017,00:00:00,0.003,0.075,0.065,0.14,0.0053,2.306,105.5,76.5,11.7,50.6,0.17,1.22,0,
12/4/2017,01:00:00,0.002,0.093,0.061,0.153,0.0035,2.392,100.2,71.1,10.6,54.5,0.05,0.99,0,
12/4/2017,02:00:00,0.003,0.081,0.053,0.134,0.0043,2.428,89.6,66,10.2,57.9,0.3,0.31,0,
12/4/2017,03:00:00,0.002,0.065,0.049,0.114,0.0042,2.45,102.6,70.5,9.7,60.4,0.63,0.81,0,
12/4/2017,04:00:00,0.002,0.032,0.046,0.077,0.0034,1.559,113.8,83.7,9.3,61.7,0.46,0.88,0,
12/4/2017,05:00:00,0.003,0.044,0.05,0.093,0.0039,1.06,101,74.5,9.3,64,0.91,0.89,0,
12/4/2017,06:00:00,0.003,0.03,0.048,0.077,0.0047,1.053,82.7,66,8.9,64.8,0.22,0.6,0,
12/4/2017,07:00:00,0.003,0.124,0.049,0.173,0.0054,3.222,92.6,65.7,8.3,66.5,0.01,0.42,0,
12/4/2017,08:00:00,0.011,0.056,0.049,0.105,0.005,1.919,95.1,57.4,10.8,65.2,0.84,2.19,0,
12/4/2017,09:00:00,0.042,0.013,0.032,0.045,0.0056,0.813,80.7,61.5,14.6,50,1.52,6.06,0,
12/4/2017,10:00:00,0.061,0.012,0.03,0.042,0.0053,0.843,75.9,61.7,18,40.6,1.41,9.15,0,
12/4/2017,11:00:00,0.079,0.007,0.024,0.031,0.0043,0.69,65.1,58.4,21,34,1.34,13.94,0,
12/4/2017,12:00:00,0.082,0.007,0.028,0.035,0.0046,0.594,55,65.6,22.7,30.2,1.93,16.75,0,
12/4/2017,13:00:00,0.093,0.007,0.023,0.03,0.0052,0.425,62.3,62.2,24,28.4,2.51,19.15,0,
12/4/2017,14:00:00,0.103,0.005,0.017,0.021,0.0046,0.397,50.6,58,25,26.8,3.14,20.43,0,
12/4/2017,15:00:00,0.121,0.004,0.025,0.029,0.0049,0.581,62.1,61.1,25,26.9,3.11,18.8,0,
12/4/2017,16:00:00,0.107,0.004,0.024,0.028,0.0051,0.603,71.5,67.9,24.5,27.6,2.93,16.32,0,
12/4/2017,17:00:00,0.08,0.006,0.027,0.032,0.0044,0.752,67.8,60.5,22.5,30.3,2.69,10.49,0,
12/4/2017,18:00:00,0.038,0.011,0.043,0.054,0.0039,1.27,74.8,62.3,19.8,34.7,2.03,5.08,0,
12/4/2017,19:00:00,0.014,0.023,0.059,0.082,0.0036,2.126,78.3,62.6,18.1,37.7,0.94,3.36,0,
12/4/2017,20:00:00,0.011,0.025,0.056,0.081,0.0038,1.698,82.3,66,16.9,40.6,2.23,2.95,0,
12/4/2017,21:00:00,0.016,0.013,0.047,0.06,0.004,1.091,59.8,41.5,16.3,39.8,1.82,2.3,0,
12/4/2017,22:00:00,0.003,0.021,0.055,0.076,0.0034,1.144,62.1,49.8,14.9,44.2,0.7,1.98,0,
12/4/2017,23:00:00,0.004,0.027,0.05,0.077,0.0033,1.329,68.7,40.7,13.8,47.4,0.32,1.47,0,
12/5/2017,00:00:00,0.009,0.015,0.041,0.056,0.0036,0.937,62.7,48,12.9,52.6,0.49,1.08,0,
12/5/2017,01:00:00,0.013,0.007,0.035,0.042,0.0021,0.863,45.3,35,12.2,55.9,0.17,0.53,0,
12/5/2017,02:00:00,0.004,0.013,0.036,0.049,0.0031,0.9,41.9,33.3,11.4,59.8,0.12,0.48,0,
12/5/2017,03:00:00,0.002,0.036,0.035,0.07,0.0034,0.828,37.3,33.6,10.8,62.7,0.12,0.26,0,
12/5/2017,04:00:00,0.002,0.027,0.037,0.064,0.0036,0.662,38.7,29.5,10.5,64.9,0.34,0.27,0,
12/5/2017,05:00:00,0.002,0.056,0.032,0.087,0.0034,1.206,39.7,28.4,10,64.8,0.2,0.29,0,
12/5/2017,06:00:00,0.003,0.112,0.031,0.143,0.004,2.214,52.9,38.1,9.3,67.5,0.12,0.18,0,
12/5/2017,07:00:00,0.003,0.195,0.034,0.229,0.0053,4.22,80.5,53.9,9.2,70.5,0.39,0.98,0,
12/5/2017,08:00:00,0.005,0.154,0.043,0.197,0.0056,3.75,117.3,83,11.2,70.7,0.49,2.67,0,
12/5/2017,09:00:00,0.029,0.018,0.031,0.049,0.0044,1.053,97.1,63.5,15.1,57.2,1.19,7.56,0,
12/5/2017,10:00:00,0.04,0.016,0.032,0.048,0.0059,0.982,73,55.2,18.7,40.1,1.37,10.66,0,
12/5/2017,11:00:00,0.062,0.013,0.035,0.048,0.0059,1.039,67.5,50.6,21.2,32.3,1.66,12.71,0,
12/5/2017,12:00:00,0.092,0.008,0.031,0.04,0.0047,0.985,74.1,64,23,26.6,2.29,17.06,0,
12/5/2017,13:00:00,0.105,0.006,0.025,0.031,0.0046,0.799,61.6,59.7,24.1,22.8,1.73,21.52,0,
12/5/2017,15:00:00,0.124,0.004,0.021,0.024,0.0045,0.644,55.8,68.5,27.4,18.9,1.56,26.01,0,
12/5/2017,16:00:00,0.104,0.003,0.016,0.019,0.0045,0.515,67.5,62.4,26.6,18.3,2.15,22.17,0,
12/5/2017,17:00:00,0.075,0.005,0.029,0.034,0.0047,0.646,61.4,49.7,24.7,20.1,0.99,15.08,0,
12/5/2017,18:00:00,0.023,0.023,0.066,0.088,0.0037,1.969,73.8,65.6,21.2,26.2,1.33,7.11,0,
12/5/2017,19:00:00,0.005,0.032,0.078,0.11,0.0104,2,80.9,70.6,18.5,32.2,1.38,4.17,0,
12/5/2017,20:00:00,0.005,0.035,0.073,0.107,0.0108,1.985,72.6,62.6,17.2,35.3,1.58,3.99,0,
12/5/2017,21:00:00,0.028,0.007,0.041,0.047,0.0031,0.973,57.1,44.5,16.7,34.4,2.04,2.8,0,
12/5/2017,22:00:00,0.006,0.023,0.054,0.077,0.0035,1.553,50.1,47.8,15,38.8,0.41,1.95,0,
12/5/2017,23:00:00,0.012,0.008,0.047,0.055,0.0034,1.079,46.7,54.6,13.8,43.3,0.37,1.59,0,
12/6/2017,00:00:00,0.009,0.017,0.047,0.064,0.0048,1.367,45.2,43.7,12.6,47.4,0.15,1.09,0,
12/6/2017,01:00:00,0.002,0.056,0.046,0.102,0.0036,1.655,58.6,44.9,11.6,52.5,0.01,0.57,0,
12/6/2017,02:00:00,0.002,0.085,0.048,0.132,0.0047,2.127,73.4,50,11,56.5,0.06,0.54,0,
12/6/2017,03:00:00,0.002,0.076,0.046,0.122,0.0047,1.73,83.6,62.2,10.6,59.3,0.47,0.41,0,
12/6/2017,04:00:00,0.003,0.029,0.044,0.073,0.0045,1.206,84.7,57.3,10.6,60,0.46,0.52,0,
12/6/2017,05:00:00,0.002,0.037,0.042,0.078,0.0048,1.333,65.6,56.1,9.7,61.7,0.04,0.28,0,
12/6/2017,06:00:00,0.002,0.049,0.042,0.091,0.0046,1.479,69.4,66.7,9.1,66,0.1,0.64,0,
12/6/2017,07:00:00,0.003,0.112,0.041,0.153,0.0052,3.137,87.4,61.2,9,69.3,0.08,0.54,0,
12/6/2017,08:00:00,0.004,0.138,0.056,0.193,0.0063,3.911,99.9,66.4,11.4,68.6,0.15,2.68,0,
12/6/2017,09:00:00,0.013,0.083,0.065,0.147,0.0075,2.516,123.3,98.5,15.3,53.6,0.73,8.7,0,
12/6/2017,10:00:00,0.045,0.019,0.041,0.059,0.0052,1.206,121.4,100.5,18.2,39.3,1.91,8.9,0,
12/6/2017,11:00:00,0.071,0.008,0.03,0.038,0.005,0.855,94.7,87.5,20,34.9,1.41,10.55,0,
12/6/2017,12:00:00,0.092,0.008,0.029,0.036,0.0048,0.865,76.6,85.9,22.4,30.3,1.71,16.97,0,
12/6/2017,13:00:00,0.11,0.005,0.026,0.031,0.005,0.756,66.6,80.6,24.6,25.5,1.78,20.28,0,
12/6/2017,14:00:00,0.124,0.006,0.029,0.035,0.0061,0.864,74.9,79,25.7,23.3,2.12,22.29,0,
12/6/2017,15:00:00,0.111,0.005,0.028,0.033,0.0071,0.606,74.5,82.9,26.5,21.7,2.14,22.78,0,
12/6/2017,16:00:00,0.104,0.003,0.018,0.021,0.0064,0.479,63.5,81.2,26.4,22.7,2.14,21.95,0,
12/6/2017,17:00:00,0.092,0.004,0.031,0.035,0.0055,0.951,67.3,66.9,24.3,27.3,2.71,13.73,0,
12/6/2017,18:00:00,0.03,0.014,0.066,0.079,0.0063,1.658,95.2,73.3,21.1,32.9,1.19,6.57,0,
12/6/2017,19:00:00,0.003,0.044,0.078,0.122,0.0082,2.533,102.3,85,19.2,37.4,1.83,4.83,0,
12/6/2017,20:00:00,0.003,0.031,0.067,0.097,0.0064,1.836,111.5,75.7,18,37.5,1.69,4.49,0,
12/6/2017,21:00:00,0.005,0.025,0.053,0.079,0.0052,1.437,91.8,57.8,16.7,37.3,1.21,2.65,0,
12/6/2017,22:00:00,0.017,0.007,0.039,0.046,0.0057,0.884,71.1,50.2,15.7,39.9,1.47,2.05,0,
12/6/2017,23:00:00,0.01,0.012,0.044,0.057,0.0053,1.317,42,33.5,14.7,42.7,0.19,1.33,0,
12/7/2017,00:00:00,0.019,0.006,0.035,0.04,0.0045,0.955,43.5,35.6,14.2,46.5,0.72,1.6,0,
12/7/2017,01:00:00,0.011,0.009,0.039,0.047,0.0031,0.916,46.1,40.6,13.2,48.7,0.11,0.94,0,
12/7/2017,02:00:00,0.004,0.018,0.039,0.057,0.004,1.063,43.5,36.6,12.1,53.1,0.06,0.48,0,
12/7/2017,03:00:00,0.003,0.029,0.038,0.067,0.0038,1.33,46.5,35.1,11.3,56.9,0.09,0.36,0,
12/7/2017,04:00:00,0.003,0.043,0.036,0.079,0.004,1.407,46.4,38.2,11,60.3,0.39,0.8,0,
12/7/2017,05:00:00,0.003,0.046,0.039,0.085,0.0044,1.159,51.8,37.7,10.7,61,0.6,0.5,0,
12/7/2017,06:00:00,0.003,0.037,0.038,0.074,0.004,1.168,60.7,45.5,10,61.7,0.07,0.25,0,
12/7/2017,07:00:00,0.003,0.165,0.04,0.205,0.0056,3.442,67.2,53,9.7,65.1,0.21,0.59,0,
12/7/2017,08:00:00,0.004,0.191,0.054,0.244,0.0064,4.38,103.5,70.2,11.5,66.2,0.2,3.27,0,
12/7/2017,09:00:00,0.016,0.055,0.047,0.102,0.0055,1.732,93.8,80.4,16.1,53.2,1.09,8.88,0,
12/7/2017,10:00:00,0.034,0.02,0.035,0.054,0.0063,0.931,77,64.9,19.3,40.7,2.39,10.91,0,
12/7/2017,11:00:00,0.049,0.009,0.017,0.025,0.0043,0.571,84.5,71.7,21,32.7,4.31,11.61,0,
12/7/2017,12:00:00,0.052,0.006,0.009,0.015,0.0032,0.4,71.5,84.3,22.2,27.7,4.87,14.09,0,
12/7/2017,13:00:00,0.051,0.007,0.011,0.017,0.0035,0.484,54.3,57.5,23.2,25.5,4.3,15.44,0,
12/7/2017,14:00:00,0.049,0.007,0.01,0.016,0.0038,0.451,53.3,66.2,23.8,23.6,5.13,16.06,0,
12/7/2017,15:00:00,0.051,0.006,0.01,0.015,0.0042,0.414,46.1,58.8,24.1,23.2,4.54,16.45,0,
12/7/2017,16:00:00,0.04,0.01,0.012,0.022,0.0043,0.442,45.7,54.8,23.8,22.3,5.05,15.15,0,
12/7/2017,17:00:00,0.033,0.008,0.015,0.022,0.0043,0.48,68.7,79.9,21.8,23.8,5.96,10.29,0,
12/7/2017,18:00:00,0.022,0.01,0.022,0.032,0.0033,0.694,70.3,78.5,19,29.9,4.45,5.19,0,
12/7/2017,19:00:00,0.02,0.007,0.021,0.028,0.0033,0.679,54.8,62.5,17.2,35.7,4.24,2.88,0,
12/7/2017,20:00:00,0.022,0.007,0.018,0.024,0.0031,0.605,35.3,44,15.8,42.3,2.04,2.03,0,
12/7/2017,21:00:00,0.021,0.006,0.017,0.023,0.0032,0.503,29,35.3,14.8,45.7,3.22,1,0,
12/7/2017,22:00:00,0.018,0.006,0.019,0.025,0.0035,0.596,28.9,27.3,13.8,49.1,0.51,0.86,0,
12/7/2017,23:00:00,0.015,0.005,0.02,0.025,0.0027,0.587,40.2,20.2,12.7,52.1,0.25,0.28,0,
12/8/2017,00:00:00,0.017,0.004,0.02,0.024,0.0057,0.541,29.8,28.7,12.7,54.3,1.11,0.34,0,
12/8/2017,01:00:00,0.024,0.002,0.014,0.016,0.0023,0.343,30.4,23,12.1,54.5,1.09,0.35,0,
12/8/2017,02:00:00,0.022,0.002,0.01,0.012,0.0032,0.273,24.6,12.2,11.5,53,1.63,0.11,0,
12/8/2017,03:00:00,0.019,0.002,0.011,0.013,0.0034,0.257,24.9,10.5,10.5,52.3,0.25,0.11,0,
12/8/2017,04:00:00,0.019,0.002,0.011,0.013,0.003,0.248,22,7.3,10.2,53.3,0.95,0.11,0,
12/8/2017,05:00:00,0.013,0.003,0.016,0.019,0.0036,0.31,19.7,12.3,9.9,54.2,0.6,0.1,0,
12/8/2017,06:00:00,0.011,0.014,0.019,0.033,0.0034,0.591,20.2,20.8,9.3,57.5,0.28,0.09,0,
12/8/2017,07:00:00,0.003,0.052,0.025,0.076,0.0046,1.238,31.5,22.2,9.3,57.5,0.39,0.08,0,
12/8/2017,08:00:00,0.009,0.038,0.023,0.061,0.0049,0.965,33,27,12.1,48.2,0.64,2.81,0,
12/8/2017,09:00:00,0.018,0.023,0.017,0.04,0.0042,0.758,48.9,41.4,14.7,37.7,2.73,3.76,0,
12/8/2017,10:00:00,0.03,0.01,0.009,0.019,0.0029,0.401,48.8,39.4,16.3,33,4.76,4.84,0,
12/8/2017,11:00:00,0.034,0.007,0.007,0.014,0.0027,0.377,28.4,30,18.2,33,4.35,6.04,0,
12/8/2017,12:00:00,0.035,0.009,0.007,0.015,0.0027,0.406,16.2,30.3,19.7,32.3,3.79,8.99,0,
12/8/2017,13:00:00,0.033,0.009,0.009,0.018,0.0029,0.518,22.2,29.8,19.1,33.9,4.51,5.32,0,
12/8/2017,14:00:00,0.031,0.01,0.012,0.021,0.0027,0.558,25.8,28.7,19,35.7,3.2,5.99,0,
12/8/2017,15:00:00,0.03,0.008,0.012,0.019,0.0032,0.594,22.6,29.4,18.6,37,3.43,4.62,0,
12/8/2017,16:00:00,0.028,0.01,0.018,0.028,0.003,0.819,30.6,29,17.7,39.9,2.94,3.31,0,
12/8/2017,17:00:00,0.023,0.01,0.017,0.027,0.0027,0.806,38.8,41.3,16.7,47.1,3.54,3.01,0,
12/8/2017,18:00:00,0.016,0.009,0.018,0.027,0.0025,0.96,39,48.3,14.9,55.3,3.03,1.86,0,
12/8/2017,19:00:00,0.017,0.012,0.014,0.026,0.0027,0.671,137.6,114.7,11.1,44.2,7.97,5.49,0,
12/8/2017,20:00:00,0.022,0.011,0.01,0.021,0.0021,0.459,252.9,176.8,6.5,41.9,8.9,9.58,0,
12/8/2017,21:00:00,0.024,0.007,0.009,0.015,0.0019,0.396,127.9,98.9,5.3,44.6,8.07,0.71,0,
12/8/2017,22:00:00,0.024,0.006,0.008,0.014,0.0018,0.405,55.9,39.6,4.9,45.6,6.5,,0,
12/8/2017,23:00:00,0.025,0.005,0.006,0.011,0.0017,0.411,20.3,25.6,4.9,45.4,4.69,,0,
12/9/2017,00:00:00,0.027,0.004,0.006,0.01,0.002,0.35,16.2,17.5,4.5,45.2,4.73,,0,
12/9/2017,01:00:00,0.027,0.003,0.008,0.01,0.0022,0.326,17.9,14.3,4.3,44.1,3.36,,0,
12/9/2017,02:00:00,0.028,0.002,0.005,0.007,0.0021,0.317,15.8,14.1,3.8,44,3.16,,0,
12/9/2017,03:00:00,0.033,0.002,0.004,0.006,0.0019,0.289,11.6,13.2,3.3,40.6,3.7,,0,
12/9/2017,04:00:00,0.036,0.003,0.004,0.007,0.0019,0.209,12.1,14.5,3.1,37,3.61,,0,
12/9/2017,05:00:00,0.038,0.002,0.004,0.007,0.0019,0.233,11,13.9,3.1,31.7,4.52,,0,
12/9/2017,06:00:00,0.039,0.003,0.006,0.009,0.0023,0.327,17,15.9,2.6,28.1,5.76,,0,
12/9/2017,07:00:00,0.036,0.005,0.009,0.014,0.0022,0.359,16.2,17.5,2.1,27.9,6.91,,0,
12/9/2017,08:00:00,0.037,0.007,0.008,0.015,0.0022,0.355,16.8,29.4,2.9,25.9,7.36,,0,
12/9/2017,09:00:00,0.039,0.009,0.008,0.016,0.0024,0.446,19.4,24,4.1,24.2,6.96,,0,
12/9/2017,10:00:00,0.043,0.007,0.007,0.013,0.0022,0.388,21.4,25.7,6.2,23.6,6.73,,0,
12/9/2017,11:00:00,0.045,0.008,0.007,0.014,0.0025,0.394,25,28.7,9,22.7,4.25,,0,
12/9/2017,12:00:00,0.048,0.008,0.009,0.017,0.0026,0.473,28.6,38.6,12.3,20.1,3.19,2.06,0,
12/9/2017,13:00:00,0.052,0.009,0.009,0.018,0.0033,0.477,30.2,40.1,14.7,17.8,2.81,3.7,0,
12/9/2017,14:00:00,0.054,0.012,0.011,0.023,0.0036,0.598,34,36.9,16.5,16.4,1.52,4.89,0,
12/9/2017,15:00:00,0.056,0.011,0.011,0.021,0.004,0.493,35.9,37.6,17.9,15.3,0.51,5.96,0,
12/9/2017,16:00:00,0.047,0.011,0.015,0.026,0.0038,0.591,41.3,36.7,16.5,16.1,0.2,2.85,0,
12/9/2017,17:00:00,0.038,0.011,0.021,0.032,0.0033,0.88,32.9,33.8,15.8,16.5,0.37,2.52,0,
12/9/2017,18:00:00,0.007,0.06,0.046,0.105,0.0052,2.108,46.4,37,13.5,20.5,0.01,0.74,0,
12/9/2017,19:00:00,0.004,0.098,0.047,0.144,0.0047,3.042,77.3,57.7,11.7,23.8,0.01,0.67,0,
12/9/2017,20:00:00,0.003,0.081,0.046,0.126,0.004,2.673,77.5,70.3,10.6,25.4,0,0.63,0,
12/9/2017,21:00:00,0.004,0.05,0.042,0.091,0.0035,2.042,98.5,83.6,9.8,26.6,0.29,0.77,0,
12/9/2017,22:00:00,0.019,0.009,0.023,0.032,0.0025,0.775,66.7,59.8,9.7,24.3,0.34,0.37,0,
12/9/2017,23:00:00,0.019,0.01,0.021,0.03,0.0022,0.774,50.3,38.6,8.8,24.3,0.05,0.21,0,
12/10/2017,00:00:00,0.006,0.02,0.03,0.05,0.0024,1.201,54.9,43.3,7.3,28.7,0,0.18,0,
12/10/2017,01:00:00,0.008,0.015,0.027,0.041,0.0017,0.808,55,50.2,6.3,31.6,0.37,0.15,0,
12/10/2017,02:00:00,0.014,0,0.001,0.001,0.0014,0.789,5.2,18.3,5.9,31.2,0.19,0.09,0,
12/10/2017,03:00:00,0.017,0,0.001,0,0.0031,0.449,16.4,29.3,4.8,32.4,1.08,0.1,0,
12/10/2017,04:00:00,0.019,0,0.001,0,0.0035,0.395,16.3,21.9,4,34.2,1.44,0.15,0,
12/10/2017,05:00:00,0.017,0,0.001,0,0.004,0.352,20.6,19.4,3.4,35.7,1.54,0.27,0,
12/10/2017,06:00:00,0.012,0,0.001,0,0.0047,0.537,22.6,24.3,2.9,37.1,0.24,0.35,0,
12/10/2017,07:00:00,0.013,0.04,0.001,0.036,0.0044,0.59,22,20.1,3.2,35.8,2.94,0.15,0,
12/10/2017,08:00:00,0.025,0.04,0.001,0.039,0.001,0.529,53.2,35.8,4.7,32.8,4.24,0.18,0,
12/10/2017,09:00:00,0.033,0.021,0.002,0.023,0.0001,0.45,44.5,20.4,6.9,28.3,4.89,0.13,0,
12/10/2017,10:00:00,0.041,0.014,0.002,0.015,0.0001,0.408,30.4,21.4,9.9,21.9,4.7,0.15,0,
